pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
9591,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9590,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9589,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9588,poiru,Volunteers,kevinsawicki,Employees,No
9586,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9582,EnterTheNameHere,Volunteers,kevinsawicki,Employees,No
9580,iamsingla9,Volunteers,kevinsawicki,Employees,No
9579,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9572,shubham2892,Volunteers,kevinsawicki,Employees,No
9570,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9568,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9564,rreimann,Volunteers,kevinsawicki,Employees,No
9557,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9554,javan,Volunteers,kevinsawicki,Employees,No
9551,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9547,zcbenz,Employees,zcbenz,Employees,Yes
9544,kyokutyo,Volunteers,kevinsawicki,Employees,No
9540,RevoluPowered,Volunteers,kevinsawicki,Employees,No
9535,brenca,Volunteers,zcbenz,Employees,No
9527,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9519,zcbenz,Employees,zcbenz,Employees,Yes
9518,TingPing,Volunteers,kevinsawicki,Employees,No
9516,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9514,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9513,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9508,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9507,rreimann,Volunteers,kevinsawicki,Employees,No
9505,tarruda,Volunteers,kevinsawicki,Employees,No
9499,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9491,iamkun,Volunteers,kevinsawicki,Employees,No
9489,paulinaika,Volunteers,kevinsawicki,Employees,No
9486,juturu,Volunteers,kevinsawicki,Employees,No
9484,zeke,Employees,kevinsawicki,Employees,No
9483,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9481,djpereira,Volunteers,kevinsawicki,Employees,No
9480,poiru,Volunteers,poiru,Volunteers,Yes
9476,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9473,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9470,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9468,tonyganch,Volunteers,kevinsawicki,Employees,No
9460,poiru,Volunteers,poiru,Volunteers,Yes
9450,akost,Volunteers,kevinsawicki,Employees,No
9448,xaverh,Volunteers,kevinsawicki,Employees,No
9440,brenca,Volunteers,zcbenz,Employees,No
9436,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9435,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9432,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9430,suryast,Volunteers,kevinsawicki,Employees,No
9429,zeke,Employees,zeke,Employees,Yes
9427,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9425,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9423,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9415,zeke,Employees,zeke,Employees,Yes
9408,Hum4n01d,Volunteers,kevinsawicki,Employees,No
9404,tom-james-watson,Volunteers,kevinsawicki,Employees,No
9400,brianzelip,Volunteers,kevinsawicki,Employees,No
9397,juturu,Volunteers,kevinsawicki,Employees,No
9396,drulm,Volunteers,zcbenz,Employees,No
9389,tarruda,Volunteers,zcbenz,Employees,No
9388,zeke,Employees,zeke,Employees,Yes
9385,sergeysova,Volunteers,zeke,Employees,No
9383,johangp,Volunteers,zeke,Employees,No
9381,juturu,Volunteers,kevinsawicki,Employees,No
9373,juturu,Volunteers,kevinsawicki,Employees,No
9360,deepak1556,Volunteers,kevinsawicki,Employees,No
9358,deepak1556,Volunteers,kevinsawicki,Employees,No
9353,kainjow,Volunteers,kevinsawicki,Employees,No
9348,tsekityam,Volunteers,kevinsawicki,Employees,No
9344,rafbm,Volunteers,kevinsawicki,Employees,No
9343,xaviergonz,Volunteers,zcbenz,Employees,No
9338,mcizol,Volunteers,kevinsawicki,Employees,No
9333,tarruda,Volunteers,kevinsawicki,Employees,No
9331,22222,Volunteers,kevinsawicki,Employees,No
9322,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9315,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9314,tarruda,Volunteers,zcbenz,Employees,No
9310,neilstuartcraig,Volunteers,kevinsawicki,Employees,No
9301,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9299,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9292,22222,Volunteers,kevinsawicki,Employees,No
9290,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9289,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9287,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9286,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9279,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9278,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9273,alespergl,Volunteers,kevinsawicki,Employees,No
9269,MarshallOfSound,Volunteers,zcbenz,Employees,No
9262,ArcticZeroo,Volunteers,kevinsawicki,Employees,No
9255,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9254,juturu,Volunteers,kevinsawicki,Employees,No
9253,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9252,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9250,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9249,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9248,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9246,rreimann,Volunteers,kevinsawicki,Employees,No
9243,seanchas116,Volunteers,kevinsawicki,Employees,No
9242,shiftkey,Employees,kevinsawicki,Employees,No
9241,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9240,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9239,pfrazee,Volunteers,kevinsawicki,Employees,No
9238,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9237,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9227,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9222,alexstrat,Volunteers,kevinsawicki,Employees,No
9219,poiru,Volunteers,poiru,Volunteers,Yes
9214,juturu,Volunteers,kevinsawicki,Employees,No
9213,poiru,Volunteers,poiru,Volunteers,Yes
9211,sindresorhus,Volunteers,kevinsawicki,Employees,No
9208,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9204,poiru,Volunteers,poiru,Volunteers,Yes
9195,mcizol,Volunteers,kevinsawicki,Employees,No
9194,juturu,Volunteers,kevinsawicki,Employees,No
9187,poiru,Volunteers,poiru,Volunteers,Yes
9185,sauber92,Volunteers,kevinsawicki,Employees,No
9180,runinspring,Volunteers,kevinsawicki,Employees,No
9178,poiru,Volunteers,kevinsawicki,Employees,No
9168,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9167,kevinsawicki,Employees,poiru,Volunteers,No
9166,poiru,Volunteers,poiru,Volunteers,Yes
9158,mcizol,Volunteers,kevinsawicki,Employees,No
9157,cifratila,Volunteers,kevinsawicki,Employees,No
9155,Hum4n01d,Volunteers,kevinsawicki,Employees,No
9154,miniak,Volunteers,kevinsawicki,Employees,No
9151,mcizol,Volunteers,kevinsawicki,Employees,No
9149,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9148,tarruda,Volunteers,kevinsawicki,Employees,No
9144,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9137,runinspring,Volunteers,kevinsawicki,Employees,No
9136,runinspring,Volunteers,kevinsawicki,Employees,No
9134,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9133,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9132,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9129,runinspring,Volunteers,kevinsawicki,Employees,No
9126,runinspring,Volunteers,kevinsawicki,Employees,No
9125,enlight,Volunteers,kevinsawicki,Employees,No
9124,TasukuUno,Volunteers,kevinsawicki,Employees,No
9117,alespergl,Volunteers,kevinsawicki,Employees,No
9116,zcbenz,Employees,kevinsawicki,Employees,No
9113,deepak1556,Volunteers,zcbenz,Employees,No
9111,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9108,yuya-oc,Volunteers,kevinsawicki,Employees,No
9105,miniak,Volunteers,kevinsawicki,Employees,No
9104,tarruda,Volunteers,kevinsawicki,Employees,No
9101,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9099,joshaber,Employees,kevinsawicki,Employees,No
9097,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9096,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9095,seanchas116,Volunteers,kevinsawicki,Employees,No
9084,runinspring,Volunteers,kevinsawicki,Employees,No
9080,MarshallOfSound,Volunteers,zeke,Employees,No
9079,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9076,hokein,Volunteers,kevinsawicki,Employees,No
9074,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9072,p-jackson,Volunteers,kevinsawicki,Employees,No
9067,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9066,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9065,zeke,Employees,zeke,Employees,Yes
9062,tarruda,Volunteers,kevinsawicki,Employees,No
9057,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9054,ColinEberhardt,Volunteers,kevinsawicki,Employees,No
9053,tarruda,Volunteers,kevinsawicki,Employees,No
9052,tonyganch,Volunteers,kevinsawicki,Employees,No
9044,rreimann,Volunteers,kevinsawicki,Employees,No
9043,zcbenz,Employees,zcbenz,Employees,Yes
9041,runinspring,Volunteers,kevinsawicki,Employees,No
9039,tarruda,Volunteers,zcbenz,Employees,No
9037,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9034,kevinsawicki,Employees,kevinsawicki,Employees,Yes
9028,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9024,runinspring,Volunteers,kevinsawicki,Employees,No
9023,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
9021,ovo4096,Volunteers,kevinsawicki,Employees,No
9014,MarshallOfSound,Volunteers,zeke,Employees,No
9012,MarshallOfSound,Volunteers,zeke,Employees,No
9010,MarshallOfSound,Volunteers,zeke,Employees,No
9008,juturu,Volunteers,juturu,Volunteers,Yes
9007,deepak1556,Volunteers,kevinsawicki,Employees,No
9006,zeke,Employees,kevinsawicki,Employees,No
9001,deepak1556,Volunteers,kevinsawicki,Employees,No
8998,felixrieseberg,Volunteers,kevinsawicki,Employees,No
8996,swashcap,Volunteers,kevinsawicki,Employees,No
8988,zeke,Employees,zeke,Employees,Yes
8984,hansenzhang,Volunteers,kevinsawicki,Employees,No
8983,tarruda,Volunteers,kevinsawicki,Employees,No
8974,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8971,zcbenz,Employees,zcbenz,Employees,Yes
8963,seanchas116,Volunteers,zcbenz,Employees,No
8962,feserafim,Volunteers,kevinsawicki,Employees,No
8958,mst128256,Volunteers,kevinsawicki,Employees,No
8956,tarruda,Volunteers,kevinsawicki,Employees,No
8955,babanesma,Volunteers,kevinsawicki,Employees,No
8954,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8942,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8939,tarruda,Volunteers,kevinsawicki,Employees,No
8926,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8924,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8923,deepak1556,Volunteers,zcbenz,Employees,No
8922,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8917,bcomnes,Volunteers,kevinsawicki,Employees,No
8910,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8907,deepak1556,Volunteers,kevinsawicki,Employees,No
8906,roramirez,Volunteers,kevinsawicki,Employees,No
8900,tarruda,Volunteers,kevinsawicki,Employees,No
8899,tarruda,Volunteers,kevinsawicki,Employees,No
8897,zeke,Employees,kevinsawicki,Employees,No
8890,twolfson,Volunteers,kevinsawicki,Employees,No
8887,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8883,tarruda,Volunteers,kevinsawicki,Employees,No
8882,tarruda,Volunteers,kevinsawicki,Employees,No
8880,mst128256,Volunteers,kevinsawicki,Employees,No
8878,TanninOne,Volunteers,kevinsawicki,Employees,No
8870,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8866,jkleinsc,Employees,kevinsawicki,Employees,No
8864,deepak1556,Volunteers,kevinsawicki,Employees,No
8858,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8856,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8852,zcbenz,Employees,zcbenz,Employees,Yes
8851,joaomoreno,Volunteers,kevinsawicki,Employees,No
8849,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8845,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8840,Yarkhan,Volunteers,kevinsawicki,Employees,No
8839,brenca,Volunteers,zcbenz,Employees,No
8837,rhysd,Volunteers,kevinsawicki,Employees,No
8834,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8830,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8816,zeke,Employees,zeke,Employees,Yes
8815,tarruda,Volunteers,kevinsawicki,Employees,No
8811,zcbenz,Employees,zcbenz,Employees,Yes
8806,felixrieseberg,Volunteers,kevinsawicki,Employees,No
8804,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8801,tomfloyer,Volunteers,kevinsawicki,Employees,No
8800,zeke,Employees,kevinsawicki,Employees,No
8799,nitsakh,Volunteers,kevinsawicki,Employees,No
8795,zeke,Employees,kevinsawicki,Employees,No
8792,LasseJacobs,Volunteers,kevinsawicki,Employees,No
8787,serant,Volunteers,kevinsawicki,Employees,No
8786,zcbenz,Employees,kevinsawicki,Employees,No
8783,odensc,Volunteers,kevinsawicki,Employees,No
8775,zeke,Employees,zeke,Employees,Yes
8769,jwheare,Volunteers,kevinsawicki,Employees,No
8766,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8760,popod,Volunteers,kevinsawicki,Employees,No
8758,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8746,zeke,Employees,zeke,Employees,Yes
8745,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8744,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8742,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8739,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8733,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8731,herrmannplatz,Volunteers,kevinsawicki,Employees,No
8724,deepak1556,Volunteers,kevinsawicki,Employees,No
8718,demopark,Volunteers,kevinsawicki,Employees,No
8717,gerhardberger,Volunteers,kevinsawicki,Employees,No
8709,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8707,demopark,Volunteers,kevinsawicki,Employees,No
8704,YurySolovyov,Volunteers,kevinsawicki,Employees,No
8702,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8696,demopark,Volunteers,kevinsawicki,Employees,No
8695,ericbrumer,Volunteers,kevinsawicki,Employees,No
8693,deepak1556,Volunteers,kevinsawicki,Employees,No
8686,demopark,Volunteers,kevinsawicki,Employees,No
8684,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8682,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8679,zcbenz,Employees,zcbenz,Employees,Yes
8678,liusy182,Volunteers,kevinsawicki,Employees,No
8676,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8673,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8672,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8669,poppinlp,Volunteers,kevinsawicki,Employees,No
8668,zcbenz,Employees,zcbenz,Employees,Yes
8662,oukan,Volunteers,kevinsawicki,Employees,No
8660,fab1an,Volunteers,kevinsawicki,Employees,No
8659,fab1an,Volunteers,kevinsawicki,Employees,No
8655,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8654,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8652,cifratila,Volunteers,kevinsawicki,Employees,No
8651,enlight,Volunteers,kevinsawicki,Employees,No
8650,enlight,Volunteers,kevinsawicki,Employees,No
8648,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8640,zcbenz,Employees,zcbenz,Employees,Yes
8636,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8628,Spacetech,Volunteers,kevinsawicki,Employees,No
8626,dengyaolong,Volunteers,kevinsawicki,Employees,No
8624,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8623,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8619,kevinsawicki,Employees,zcbenz,Employees,No
8618,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8617,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8616,zcbenz,Employees,zcbenz,Employees,Yes
8607,zcbenz,Employees,kevinsawicki,Employees,No
8606,CharlieHess,Volunteers,kevinsawicki,Employees,No
8605,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8604,groundwater,Employees,kevinsawicki,Employees,No
8596,renaesop,Volunteers,kevinsawicki,Employees,No
8590,poiru,Volunteers,kevinsawicki,Employees,No
8584,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8583,crowchirp,Volunteers,zeke,Employees,No
8572,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8570,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8569,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8568,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8566,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8565,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8561,liusy182,Volunteers,kevinsawicki,Employees,No
8556,yamgent,Volunteers,kevinsawicki,Employees,No
8542,yamgent,Volunteers,kevinsawicki,Employees,No
8540,zeke,Employees,kevinsawicki,Employees,No
8539,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8537,deepak1556,Volunteers,zcbenz,Employees,No
8528,Anatzum,Volunteers,zcbenz,Employees,No
8519,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8515,CharlieHess,Volunteers,kevinsawicki,Employees,No
8511,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8510,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8509,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8507,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8501,zcbenz,Employees,kevinsawicki,Employees,No
8497,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8496,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8495,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8487,leethomas,Volunteers,kevinsawicki,Employees,No
8483,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8478,deepak1556,Volunteers,kevinsawicki,Employees,No
8475,shunkit,Volunteers,kevinsawicki,Employees,No
8472,javan,Volunteers,kevinsawicki,Employees,No
8467,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8464,schwalbe10,Volunteers,kevinsawicki,Employees,No
8463,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8456,yuya-oc,Volunteers,kevinsawicki,Employees,No
8452,poiru,Volunteers,kevinsawicki,Employees,No
8451,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8441,watilde,Volunteers,kevinsawicki,Employees,No
8438,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8437,zeke,Employees,kevinsawicki,Employees,No
8435,deepak1556,Volunteers,zcbenz,Employees,No
8432,hrubilov,Volunteers,kevinsawicki,Employees,No
8430,ramya-rao-a,Volunteers,kevinsawicki,Employees,No
8428,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8421,oukan,Volunteers,kevinsawicki,Employees,No
8417,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8409,javan,Volunteers,kevinsawicki,Employees,No
8406,alespergl,Volunteers,kevinsawicki,Employees,No
8404,bsclifton,Volunteers,kevinsawicki,Employees,No
8401,czipperz,Volunteers,kevinsawicki,Employees,No
8400,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8399,watilde,Volunteers,kevinsawicki,Employees,No
8395,Arcath,Volunteers,kevinsawicki,Employees,No
8391,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8390,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8381,zeke,Employees,zeke,Employees,Yes
8380,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8377,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8376,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8371,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8370,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8369,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8365,destan,Volunteers,zeke,Employees,No
8357,CharlieHess,Volunteers,kevinsawicki,Employees,No
8355,oukan,Volunteers,kevinsawicki,Employees,No
8354,gerhardberger,Volunteers,kevinsawicki,Employees,No
8348,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8347,Rastaban,Volunteers,kevinsawicki,Employees,No
8343,oukan,Volunteers,hokein,Volunteers,No
8341,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8340,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8335,liuderchi,Volunteers,kevinsawicki,Employees,No
8326,nicmitchell,Volunteers,kevinsawicki,Employees,No
8319,oukan,Volunteers,kevinsawicki,Employees,No
8318,oukan,Volunteers,hokein,Volunteers,No
8313,oukan,Volunteers,hokein,Volunteers,No
8312,oukan,Volunteers,zeke,Employees,No
8311,oukan,Volunteers,hokein,Volunteers,No
8309,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8308,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8306,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8303,ldehai,Volunteers,hokein,Volunteers,No
8298,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8295,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8285,hokein,Volunteers,zeke,Employees,No
8284,x-yao,Volunteers,hokein,Volunteers,No
8281,abouthiroppy,Volunteers,kevinsawicki,Employees,No
8269,drewchandler,Volunteers,kevinsawicki,Employees,No
8268,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8267,cesarandreu,Volunteers,zeke,Employees,No
8265,thorbenegberts,Volunteers,zeke,Employees,No
8259,mawie81,Volunteers,kevinsawicki,Employees,No
8258,deepak1556,Volunteers,kevinsawicki,Employees,No
8254,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8252,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8250,gerhardberger,Volunteers,kevinsawicki,Employees,No
8249,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8248,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8243,x-yao,Volunteers,kevinsawicki,Employees,No
8242,DustinX,Volunteers,zeke,Employees,No
8240,zeke,Employees,kevinsawicki,Employees,No
8238,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8235,x-yao,Volunteers,kevinsawicki,Employees,No
8229,zeke,Employees,zeke,Employees,Yes
8225,Golasowski,Volunteers,kevinsawicki,Employees,No
8207,philwyett-hemi,Volunteers,kevinsawicki,Employees,No
8201,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8199,Casimodo,Volunteers,kevinsawicki,Employees,No
8192,rhysd,Volunteers,kevinsawicki,Employees,No
8189,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8187,danhp,Volunteers,kevinsawicki,Employees,No
8186,devjin0617,Volunteers,kevinsawicki,Employees,No
8178,lgeiger,Volunteers,kevinsawicki,Employees,No
8177,Geo1088,Volunteers,kevinsawicki,Employees,No
8176,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8175,gerhardberger,Volunteers,kevinsawicki,Employees,No
8167,seanchas116,Volunteers,kevinsawicki,Employees,No
8165,geoff-addepar,Volunteers,kevinsawicki,Employees,No
8159,seanchas116,Volunteers,kevinsawicki,Employees,No
8158,jdfwarrior,Volunteers,kevinsawicki,Employees,No
8157,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8156,sindresorhus,Volunteers,kevinsawicki,Employees,No
8155,salomvary,Volunteers,kevinsawicki,Employees,No
8152,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8148,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8147,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8144,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8143,poiru,Volunteers,kevinsawicki,Employees,No
8142,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8137,deepak1556,Volunteers,kevinsawicki,Employees,No
8134,deepak1556,Volunteers,kevinsawicki,Employees,No
8123,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8122,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8121,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8120,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8115,ArisLittle,Volunteers,kevinsawicki,Employees,No
8110,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8109,ramya-rao-a,Volunteers,kevinsawicki,Employees,No
8107,deepak1556,Volunteers,kevinsawicki,Employees,No
8105,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8098,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8097,guillaumeguerin,Volunteers,kevinsawicki,Employees,No
8096,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8095,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8092,poiru,Volunteers,kevinsawicki,Employees,No
8086,deepak1556,Volunteers,kevinsawicki,Employees,No
8085,deepak1556,Volunteers,kevinsawicki,Employees,No
8084,poiru,Volunteers,kevinsawicki,Employees,No
8082,aaronang,Volunteers,kevinsawicki,Employees,No
8078,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8072,ramya-rao-a,Volunteers,kevinsawicki,Employees,No
8071,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8070,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8065,DanTheMan827,Volunteers,kevinsawicki,Employees,No
8061,deepak1556,Volunteers,kevinsawicki,Employees,No
8057,MarshallOfSound,Volunteers,zeke,Employees,No
8056,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8054,LuisHsu,Volunteers,kevinsawicki,Employees,No
8049,MarshallOfSound,Volunteers,zcbenz,Employees,No
8047,MarshallOfSound,Volunteers,kevinsawicki,Employees,No
8046,bengotow,Volunteers,kevinsawicki,Employees,No
8043,kevinsawicki,Employees,kevinsawicki,Employees,Yes
8041,paulcbetts,Volunteers,kevinsawicki,Employees,No
8038,danhp,Volunteers,kevinsawicki,Employees,No
8031,muryoimpl,Volunteers,zeke,Employees,No
8030,LuisHsu,Volunteers,kevinsawicki,Employees,No
8027,bowbowbow,Volunteers,kevinsawicki,Employees,No
8024,pedro,Volunteers,zcbenz,Employees,No
8022,zeke,Employees,zeke,Employees,Yes
8016,the-ress,Volunteers,kevinsawicki,Employees,No
8009,deed02392,Volunteers,zeke,Employees,No
8003,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7993,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7992,zeke,Employees,zeke,Employees,Yes
7989,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7986,salomvary,Volunteers,kevinsawicki,Employees,No
7985,zcbenz,Employees,kevinsawicki,Employees,No
7982,kirly-af,Volunteers,kevinsawicki,Employees,No
7981,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7980,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7979,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7978,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7974,MarshallOfSound,Volunteers,zcbenz,Employees,No
7973,mrxf,Volunteers,kevinsawicki,Employees,No
7972,kevinsawicki,Employees,kevinsawicki,Employees,Yes
